,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,6,143,0.0001802769247538167,3
1,859,0,1,1,0.0011866134454251442,0
2,298,0,5,28,0.00018878530178847007,0
3,553,0,2,1,0.00018137698320110887,0
4,672,0,23,19,0.0004192830026888458,19
5,971,0,2,2,0.0005040407941940596,0
6,27,0,9,1,0.0023753379713676182,8
7,231,0,7,1,0.0027457608961894047,4
8,306,0,6,1,0.00019509431371559838,4
9,706,0,5,1,0.0014631091010045161,0
10,496,0,9,7,0.00024073292646464002,4
11,558,0,5,1,0.001142801883414869,1
12,784,0,1,1,0.0013314660961362744,1
13,239,0,10,1,0.0002547603267803082,4
14,578,0,4,1,0.00038329365835510637,0
15,55,0,3,1,0.0018756412203084062,2
16,906,0,3,22,0.00018880240704731457,1
17,175,0,2,24,0.00015903895402282942,0
18,14,0,5,21,0.0003072288868004818,1
19,77,0,5,1,0.0007179856700863345,3
20,31,0,5,8,0.0001793624877419781,2
21,481,0,2,1,0.0020060290233610183,2
22,310,0,4,1,0.0011154134312428485,2
23,311,0,2,1,0.0001601759629889792,4
24,883,0,7,1,0.0005662627221234052,0
25,788,0,4,1,0.0020133831369854964,2
26,45,0,4,3,0.0008947619051999144,1
27,103,0,5,2,0.00021608838578425856,1
28,760,0,4,1,0.0014638215573257389,1
29,1,0,4,10,0.0004506556543751384,0
30,823,0,2,14,0.0002006078111284126,2
31,710,0,6,1,0.00028578402857800734,1
32,614,0,5,26,0.000205147904982164,2
33,790,0,8,1,0.004122740084652208,2
34,408,0,2,1,0.00029325926918386,1
35,736,0,2,1,0.00016145830333819805,0
36,957,0,3,1,0.0021756272488077395,1
37,366,0,2,1,0.0019299373249550011,0
38,918,0,40,1,0.002860403039591839,97
39,267,0,6,1,0.001984442441553175,2
40,230,0,4,1,0.0016801870186599782,0
41,996,0,1,1,0.001008778311465199,0
42,635,0,5,7,0.0007730419183309263,0
43,698,0,3,1,0.0011432527843363617,1
44,251,0,3,1,0.002226187135962113,96
45,783,0,2,1,0.002603753281197547,7
46,819,0,21,12,0.0006733149089983763,292
47,141,0,6,1,0.0034986927006253406,6
48,316,0,2,2,0.00048246008408649096,1
49,587,0,3,1,0.00021354722371831183,0
50,331,0,1,5,0.00021883266486106092,3
51,295,0,12,73,0.000380951422054636,35
52,262,0,2,1,0.0010672758395118603,1
53,432,0,2,1,0.001147347995577093,0
54,862,0,30,11,0.0008622330471838564,8
55,582,0,5,9,0.0004630664799309374,1
56,272,0,3,1,0.0019285701826728674,8
57,270,0,5,1,0.0013649472469371112,2
58,987,0,6,47,0.0004204536167804109,0
59,319,0,5,16,0.00021560037527224837,2
60,569,0,6,1,0.0002476288340986447,3
61,643,0,6,1,0.001240645750731696,1
62,142,0,2,1,0.0012340044354334657,1
63,202,0,3,73,0.0007724213858536184,0
64,413,0,3,1,0.002123787099496268,6
65,196,0,5,1,0.0016726753243794914,3
66,264,0,2,1,0.00017660077480279948,1
67,531,0,5,8,0.0003445827948777823,2
68,252,0,4,1,0.0001720024357058572,0
69,576,0,8,12,0.0004057528726750185,1
70,738,0,2,19,0.00016419103004286834,1
71,299,0,3,1,0.0010293296384832444,0
72,740,0,3,32,0.00016706649255888675,0
73,247,0,1,1,0.0017235790539194304,6
74,926,0,6,17,0.0002356209931033451,0
75,412,0,9,1,0.0013633579313221372,1
76,389,0,9,1,0.0025497044695821022,1
77,796,0,4,11,0.000241426293584506,10
78,601,0,2,20,0.00024161496374420949,3
79,654,0,6,14,0.00018455252230359235,2
80,261,0,4,1,0.001823383161758694,4
81,456,0,6,1,0.0012703078365012552,0
82,386,0,2,1,0.0010285411877493638,0
83,982,0,3,1,0.0012944377108751435,1
84,909,0,7,1,0.00042849150788628265,2
85,693,0,3,69,0.0001893777690339331,2
86,236,0,2,1,0.00019033250411901333,0
87,501,0,4,2,0.00021111702319767,0
88,497,0,5,14,0.00021584949121208457,0
89,874,0,4,61,0.0004095162474752991,0
90,452,0,2,5,0.0003646773642499907,0
