,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,5,92,0.0004093486870841779,3
1,859,0,5,1,0.001644325051604232,0
2,298,0,11,21,0.0005545254134921268,21
3,553,0,4,3,0.00046609471324214434,3
4,672,0,4,17,0.00016349859775306177,0
5,971,0,2,1,0.0001758464433485521,0
6,27,0,3,1,0.0012508774461052062,0
7,231,0,6,1,0.0012504196912300515,1
8,306,0,5,2,0.00018789787087352918,1
9,706,0,1,1,0.001600337525129428,1
10,496,0,2,1,0.0011846817697447642,3
11,558,0,5,1,0.0003706906570988213,0
12,784,0,4,1,0.0011761106325722157,2
13,239,0,4,1,0.00017392489106506838,0
14,578,0,16,1,0.0003885661361630156,9
15,55,0,6,1,0.001312902064658791,89
16,906,0,4,16,0.0009348380170363128,19
17,175,0,3,24,0.0005723907306042031,0
18,14,0,3,15,0.00016147348538344985,1
19,77,0,3,1,0.0001704060567893283,1
20,31,0,4,2,0.00026622831035934117,0
21,481,0,4,1,0.001511078607437886,1
22,310,0,4,1,0.00022203416666036262,3
23,311,0,5,1,0.0012753035524813504,4
24,883,0,11,2,0.0006254885983774376,3
25,788,0,5,1,0.00020413520208087312,1
26,45,0,2,7,0.00017752901154901177,1
27,103,0,4,1,0.0013277944335151196,3
28,760,0,4,1,0.0004282188970824632,3
29,1,0,2,12,0.00016596905194549212,3
30,823,0,3,11,0.00018475376932677707,0
31,710,0,0,1,0.0001500000000000001,0
32,614,0,8,28,0.0002241924680094875,3
33,790,0,4,1,0.001895447497985269,3
34,408,0,3,1,0.0011426814979453735,2
35,736,0,6,1,0.0028345311007876555,10
36,957,0,1,1,0.00020514319111630637,0
37,366,0,3,1,0.0015706528745021596,4
38,918,0,7,1,0.0003657773237848697,9
39,267,0,1,1,0.0012432776607542936,0
40,230,0,6,1,0.0003044308829476927,1
41,996,0,3,1,0.001263733331364515,2
42,635,0,4,8,0.00019242151688456113,3
43,698,0,2,1,0.0006246866134225435,1
44,251,0,3,1,0.0002192030887328916,0
45,783,0,1,1,0.00017965588439953993,2
46,819,0,7,10,0.00040743110088701357,1
47,141,0,2,1,0.00021837499639207973,0
48,316,0,2,1,0.0012262488005826296,0
49,587,0,5,1,0.0005995316537791471,7
50,331,0,3,4,0.0004044001217870325,0
51,295,0,5,59,0.00030464884047579115,1
52,262,0,1,1,0.0013921637372608197,18
53,432,0,3,1,0.00040629035935304294,0
54,862,0,7,11,0.00019176659352181013,2
55,582,0,3,9,0.0003650340263309883,2
56,272,0,2,1,0.0014278800079283232,3
57,270,0,4,1,0.0013637772150534872,5
58,987,0,7,45,0.0002867275181540478,10
59,319,0,9,15,0.0004000747734096848,1
60,569,0,5,1,0.0018354136205541989,8
61,643,0,10,1,0.0002632197955778936,10
62,142,0,5,1,0.0004311912195410423,4
63,202,0,7,68,0.00025265690273858563,1
64,413,0,2,1,0.001010883000526091,0
