,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,13,154,0.00031418511632176854,6
1,859,0,4,1,0.001147259987373576,0
2,298,0,22,20,0.00048048804110984,19
3,553,0,4,1,0.001380710884442132,3
4,672,0,38,16,0.0006552169753558021,18
5,971,0,6,1,0.00020223883242772436,1
6,27,0,5,1,0.0010415147975735993,0
7,231,0,4,1,0.00017335051927536014,1
8,306,0,10,1,0.00027369091279131366,154
9,706,0,5,1,0.0022761280840983625,8
10,496,0,65,1,0.001173890387056831,42
11,558,0,13,1,0.00029624979027963394,2
12,784,0,12,1,0.0004262067549528927,4
13,239,0,14,1,0.00035130273923414114,1
14,578,0,50,1,0.0038059226476027377,37
15,55,0,13,1,0.0012804653177505786,2
16,906,0,14,20,0.0004231180404932921,2
17,175,0,7,27,0.00017889955426434836,2
18,14,0,9,21,0.0002793546914484807,0
19,77,0,5,1,0.0016702987789071466,3
20,31,0,11,6,0.0010708901459154198,4
21,481,0,3,1,0.0006010276611033617,3
22,310,0,9,1,0.0018004940747372725,1
23,311,0,5,1,0.00021125290284693934,4
24,883,0,24,1,0.0020243484603721966,10
25,788,0,6,1,0.0002908175309514745,0
26,45,0,4,3,0.00040292275099945864,0
27,103,0,10,1,0.0002809341059596033,6
28,760,0,8,1,0.0002370052982979662,2
29,1,0,13,12,0.00021533680101640002,2
30,823,0,6,17,0.0002038894732993504,3
31,710,0,10,1,0.00027147319720511746,6
32,614,0,24,26,0.0005104836744048482,7
33,790,0,19,1,0.0018446686520980982,12
34,408,0,8,1,0.0011963355045008198,0
35,736,0,15,1,0.000342763605988487,5
36,957,0,6,1,0.001186012084010398,0
37,366,0,0,1,0.0001500000000000001,0
38,918,0,9,1,0.002855709688101637,5
39,267,0,6,1,0.0026334142321926307,4
40,230,0,6,1,0.00040720915705394023,3
41,996,0,6,1,0.0012475714227197356,3
42,635,0,12,10,0.0002650992711467679,3
43,698,0,3,1,0.000198430333590841,2
44,251,0,5,1,0.0004991174613547891,3
45,783,0,10,1,0.0017322194208121559,0
46,819,0,7,14,0.0003481653103976758,0
47,141,0,29,1,0.002136302287496493,35
48,316,0,3,2,0.0006825107740677044,1
49,587,0,26,1,0.001973350929587339,14
50,331,0,4,7,0.00023032483844171982,0
51,295,0,13,88,0.0004981633078817136,3
52,262,0,5,1,0.0011156137329807665,1
53,432,0,1,1,0.00016004795560044613,1
54,862,0,69,13,0.0013822210327115614,58
55,582,0,11,17,0.00028074327488618957,4
56,272,0,6,1,0.00019772290425295997,4
57,270,0,3,1,0.00022113471640513384,1
58,987,0,13,50,0.0005442720361516179,5
59,319,0,2,21,0.00015929688333001223,0
60,569,0,4,1,0.001470636599569291,1
61,643,0,10,1,0.002277161274425509,5
62,142,0,4,1,0.002467672585787925,8
63,202,0,4,79,0.0002609600383905024,4
64,413,0,14,1,0.0016236301623045978,8
65,196,0,1,1,0.0015710638966360722,0
66,264,0,21,1,0.0005504350668986711,5
67,531,0,11,6,0.0002628699119585062,3
68,252,0,2,1,0.0013477696974853318,2
69,576,0,6,12,0.0005675673357483375,1
70,738,0,15,30,0.00038425019665550784,0
71,299,0,5,1,0.0002290901132588025,1
72,740,0,11,34,0.0004017774890613296,8
73,247,0,2,1,0.0018002330941013505,2
74,926,0,14,20,0.00026918930459607853,7
75,412,0,11,1,0.0028804874235721324,7
76,389,0,3,1,0.0012858167265231248,1
77,796,0,6,12,0.0006265196988400329,0
78,601,0,2,18,0.00015647561615202068,0
79,654,0,30,10,0.0010626257376779187,6
80,261,0,12,1,0.001479976413121086,1
81,456,0,29,1,0.002162970836699204,8
82,386,0,5,1,0.0026886653518580017,30
83,982,0,1,1,0.00017311671476598705,0
84,909,0,14,1,0.002318223676168462,4
85,693,0,7,77,0.00023325907634741934,2
86,236,0,5,1,0.002409025669612481,7
87,501,0,11,1,0.00024337756320058054,1
88,497,0,7,17,0.00018845256434983564,0
89,874,0,15,72,0.0002794739311338982,3
90,452,0,1,8,0.0002225087018927717,3
91,494,0,2,1,0.0001648262431851912,0
92,923,0,2,1,0.001977806803539207,1
93,279,0,18,1,0.0003620391426330006,15
94,638,0,7,28,0.0003379070122338266,154
95,485,0,4,1,0.00018003143295697044,0
96,568,0,3,1,0.0011323468698645437,2
97,108,0,37,42,0.0007215863064708455,17
98,367,0,21,10,0.00083041440240968,10
99,644,0,19,1,0.0020074178963889965,0
100,785,0,17,1,0.0013606319075895451,3
