,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,7,125,0.00030951311125924707,0
1,859,0,1,1,0.0013682073234744943,0
2,298,0,6,20,0.00027403762394283125,4
3,553,0,11,1,0.00029839812934130114,8
4,672,0,11,17,0.00064464395497733,17
5,971,0,3,2,0.0006407645515618541,0
6,27,0,3,1,0.0029272784815025754,10
7,231,0,10,1,0.0013199113394493872,21
8,306,0,3,1,0.001527699805854328,0
9,706,0,3,1,0.002169092703203868,1
10,496,0,14,1,0.0014409949395120594,4
11,558,0,5,1,0.00020526990065839373,1
12,784,0,10,1,0.0021321831778318627,10
13,239,0,10,1,0.0002466283577614323,1
14,578,0,22,1,0.0018859764833048717,11
15,55,0,6,1,0.0012115619792970294,2
16,906,0,7,18,0.0001962721779269037,0
17,175,0,7,20,0.0011885022312885473,2
18,14,0,10,13,0.0007156963037278599,20
19,77,0,5,1,0.0017464345853855476,8
20,31,0,3,6,0.0006597860594523194,0
21,481,0,3,1,0.0001909995315495919,2
22,310,0,1,1,0.00016491981605537778,0
23,311,0,3,1,0.00017624458834541534,0
24,883,0,7,2,0.0007578978296296925,4
25,788,0,7,1,0.007094116915215594,7
26,45,0,0,3,0.00015,0
27,103,0,7,1,0.0023298144007587464,1
28,760,0,2,1,0.0014914640094469585,2
29,1,0,5,9,0.000913497545685847,2
30,823,0,9,14,0.0003191315599805832,3
31,710,0,10,1,0.0019097525928589753,0
32,614,0,7,22,0.0002372497467505005,3
33,790,0,3,1,0.0003102052389837905,0
34,408,0,8,1,0.0002689941866988663,1
35,736,0,4,1,0.003309934515657986,10
36,957,0,3,1,0.0015908166801217583,4
37,366,0,2,1,0.0023399065083808492,3
38,918,0,18,1,0.00194745484138634,20
39,267,0,6,1,0.0002613224876760455,0
40,230,0,1,1,0.001083145908038387,1
41,996,0,10,1,0.00024411046946187627,4
42,635,0,3,9,0.0008908864618100658,1
43,698,0,5,1,0.00025730575247917033,6
44,251,0,4,1,0.0016376863976973386,4
45,783,0,1,1,0.00020255053813834667,2
46,819,0,3,9,0.0008161188871592384,1
47,141,0,20,1,0.00045022434979365914,140
48,316,0,3,2,0.0006622534148600825,0
49,587,0,9,1,0.0030666258614126746,15
50,331,0,8,5,0.000627923968777486,0
51,295,0,8,82,0.00021265399501298378,1
52,262,0,3,1,0.0018402700215800715,2
53,432,0,2,1,0.0011633985718920467,0
54,862,0,10,17,0.0003195274833936157,8
55,582,0,4,9,0.0005993363654912437,1
56,272,0,2,1,0.0013694246225896883,4
57,270,0,4,4,0.00019612041420363893,0
58,987,0,2,39,0.00033439774193455004,0
59,319,0,5,12,0.0003755282663212554,1
60,569,0,1,1,0.00041153598131010813,2
61,643,0,2,1,0.0010727677741047862,0
62,142,0,2,1,0.00018343054077657497,1
63,202,0,20,83,0.0004130534166945016,21
64,413,0,3,1,0.00019766826120668293,0
65,196,0,4,1,0.0018977439897281184,2
66,264,0,13,1,0.0016038063123261107,6
67,531,0,2,3,0.00039349740342310696,0
68,252,0,3,1,0.00027472233613379563,1
69,576,0,12,11,0.00035129678583521425,2
70,738,0,3,29,0.0001616272031369926,0
71,299,0,3,1,0.0015972889234750767,2
72,740,0,4,21,0.0004795694675223373,0
73,247,0,5,2,0.0006153787794966559,1
74,926,0,2,25,0.0001727228017808647,0
75,412,0,3,1,0.001277489760447396,0
76,389,0,4,1,0.0015662910429291702,2
77,796,0,2,10,0.00017866725121960534,1
78,601,0,3,18,0.00015306090887240355,0
79,654,0,9,11,0.00025930982816898754,2
80,261,0,2,1,0.0013709315369436798,3
81,456,0,11,1,0.00037362206336387957,1
82,386,0,3,1,0.001800785810810569,3
83,982,0,7,1,0.003149991608458291,13
84,909,0,6,1,0.00025679640751060707,5
85,693,0,3,62,0.00044289277406772893,0
86,236,0,2,1,0.001600612938874081,0
87,501,0,8,1,0.00026200740017810184,3
88,497,0,2,14,0.00015409629904168028,0
89,874,0,2,60,0.0003427601913604411,0
90,452,0,6,9,0.00029281142840774523,1
91,494,0,5,1,0.0018903783515465445,64
92,923,0,3,1,0.0012127144841861473,0
93,279,0,1,1,0.00015411799748263897,0
94,638,0,3,36,0.0001622881499728818,0
95,485,0,6,1,0.00276790473575309,1
96,568,0,4,1,0.00022784156106574752,0
97,108,0,1,48,0.00015624474939666136,0
98,367,0,0,9,0.00015,0
99,644,0,16,1,0.0003221086091210551,3
100,785,0,10,1,0.0013855719480944128,2
101,873,0,9,28,0.0004476476119910173,2
102,65,0,6,1,0.005096066474717438,17
103,902,0,12,1,0.00026911169278378525,1
104,317,0,6,1,0.00142654014391489,1
105,636,0,4,1,0.0011181721874258966,0
106,666,0,3,25,0.0003647628484174063,0
107,789,0,1,13,0.0001616400715482957,0
108,958,0,7,9,0.00032818122409388714,2
109,214,0,4,1,0.002207689173659883,5
110,97,0,7,1,0.00039688699640721763,0
111,583,0,10,1,0.00031253253435861294,1
112,466,0,5,1,0.002505769709739416,1
113,523,0,8,7,0.00022205368351651693,1
114,255,0,3,1,0.0005549866210109698,0
115,385,0,7,10,0.00022340097755729331,3
116,545,0,1,1,0.00017205215688537444,1
117,382,0,5,1,0.001750667008262025,0
118,489,0,3,3,0.0004234715766847409,1
119,513,0,6,1,0.00029749328885789373,4
120,780,0,3,1,0.0018076046422585924,3
