,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,5,115,0.00033010739306120284,1
1,859,0,11,1,0.00041842153849410915,7
2,298,0,6,25,0.00020338637884065623,0
3,553,0,5,5,0.000189526058421929,0
4,672,0,11,22,0.0003661784788532817,10
5,971,0,5,2,0.0007435214113452757,1
6,27,0,2,1,0.001634015016254516,0
7,231,0,7,1,0.00023478195949918354,8
8,306,0,7,1,0.0023390092310045397,2
9,706,0,4,1,0.0011464349754206973,2
10,496,0,4,2,0.0005720510871003517,0
11,558,0,5,1,0.0013455952568122624,0
12,784,0,5,1,0.00020652232811614436,2
13,239,0,7,1,0.00254294318128323,14
14,578,0,3,1,0.0013227002060813,1
15,55,0,2,1,0.0013388437210611606,0
16,906,0,13,21,0.00035980579228411265,24
17,175,0,2,16,0.0003946521838558699,0
18,14,0,10,14,0.0003501292707145983,3
19,77,0,9,1,0.001414558683618399,3
20,31,0,13,5,0.00043475966198235446,5
21,481,0,1,1,0.00016849990199313092,0
22,310,0,11,1,0.0014315304700594398,5
23,311,0,7,1,0.00032570573378085593,0
24,883,0,3,1,0.00024238823775166933,0
25,788,0,8,1,0.00019640183889181077,0
26,45,0,3,3,0.0004923050558683631,3
27,103,0,4,2,0.0004242939432786992,1
28,760,0,4,1,0.001357667788982102,14
29,1,0,2,9,0.00017640878645407655,0
30,823,0,7,17,0.00023110187125053994,1
31,710,0,4,1,0.0001631034068050841,0
32,614,0,4,18,0.0001960289037097215,0
33,790,0,3,1,0.0011174229337161403,0
34,408,0,2,1,0.00018951575643889234,3
35,736,0,2,1,0.0015837213874881598,1
36,957,0,6,1,0.001271698813626716,2
37,366,0,2,1,0.0011891091954706332,0
38,918,0,4,1,0.0028222279768447497,41
39,267,0,6,1,0.002528120925637338,5
40,230,0,3,1,0.0014917354339584173,0
41,996,0,1,1,0.00046599659982546397,0
42,635,0,6,15,0.0005727534796777782,1
43,698,0,3,1,0.0012780181251099345,1
44,251,0,4,1,0.001998033650239696,6
45,783,0,4,1,0.0011756053737316705,1
46,819,0,5,17,0.00018413635148904327,2
47,141,0,8,1,0.00022214791242690176,1
48,316,0,3,2,0.0005660234632445308,0
49,587,0,3,1,0.0013461517045653217,2
50,331,0,3,8,0.00015864042233375747,0
51,295,0,6,72,0.00029533393322685023,154
52,262,0,4,1,0.0011832127993104634,2
53,432,0,3,1,0.0012482806297745151,1
54,862,0,14,11,0.00038253252120168624,7
55,582,0,1,8,0.00015148354075272374,0
56,272,0,2,1,0.0020214181752288333,3
57,270,0,3,2,0.001281185311768239,3
58,987,0,3,51,0.00020013167189769697,1
59,319,0,6,16,0.00019047849381412333,16
60,569,0,4,1,0.00017078874220910042,1
61,643,0,3,1,0.0022068591175670744,11
62,142,0,4,1,0.0028136422138130284,4
63,202,0,8,61,0.0003854818661459122,1
64,413,0,3,1,0.00017199569091955994,0
65,196,0,2,1,0.0037963068593338213,2
66,264,0,4,1,0.00030458379120167935,0
67,531,0,4,10,0.00021218907857562306,5
68,252,0,3,1,0.0002517932344609045,1
69,576,0,11,13,0.00025754954295019,3
70,738,0,6,24,0.00026514680306091243,2
71,299,0,5,1,0.004618328117942751,30
72,740,0,9,26,0.00022544112257432116,2
73,247,0,4,1,0.00023001865057572347,2
74,926,0,3,16,0.0001630513971049568,0
75,412,0,4,1,0.0012557361979122154,1
76,389,0,7,1,0.0003441058682788997,2
77,796,0,4,10,0.00019375847447237687,0
78,601,0,4,15,0.0002305538290045835,1
79,654,0,13,9,0.0004432693784432704,10
80,261,0,3,1,0.0030783835505996536,13
81,456,0,10,1,0.0016652236581083124,7
82,386,0,7,1,0.0012186750859285718,1
83,982,0,4,1,0.00240907055098328,1
84,909,0,7,1,0.0013166247560820051,2
85,693,0,2,59,0.0004361146842375265,0
86,236,0,4,1,0.0014016933919651284,0
87,501,0,6,1,0.003070061646891625,6
88,497,0,4,13,0.0005823936624197129,0
89,874,0,3,55,0.0004386424461775498,0
90,452,0,4,6,0.0005600400647334718,0
91,494,0,3,1,0.00021249339011294714,3
92,923,0,9,1,0.0002751688938888658,5
93,279,0,4,1,0.0011836376259836906,1
