,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,17,159,0.00042983693086555414,6
1,859,0,8,1,0.0006284737729706389,5
2,298,0,12,22,0.00046382046536911546,5
3,553,0,4,1,0.000352623846409074,2
4,672,0,41,27,0.0007110664011339054,22
5,971,0,6,2,0.0006603563007842099,3
6,27,0,2,2,0.00027214516839401,1
7,231,0,6,1,0.0011936567630477359,4
8,306,0,6,1,0.0012508147889908152,0
9,706,0,4,1,0.0037070988808278597,21
10,496,0,64,1,0.001334548897988418,42
11,558,0,5,1,0.0002195612143628695,5
12,784,0,3,1,0.001006333086260618,38
13,239,0,21,1,0.00042019462364861537,15
14,578,0,50,1,0.0027544686423776163,27
15,55,0,11,1,0.002056801654007977,4
16,906,0,32,17,0.00118917142426027,9
17,175,0,3,19,0.00036711681265555484,1
18,14,0,6,21,0.00020090926484582153,2
19,77,0,9,1,0.0002191559401956802,3
20,31,0,10,6,0.0002473837660208115,1
21,481,0,2,1,0.00019657389686063696,0
22,310,0,3,1,0.0027113288260997687,11
23,311,0,8,1,0.00040277460350109876,2
24,883,0,21,1,0.00045471515106954057,15
25,788,0,2,1,0.0010551955956258155,1
26,45,0,8,1,0.00019223353796108688,0
27,103,0,6,1,0.0028104078154989522,8
28,760,0,7,1,0.0017060926137770476,0
29,1,0,17,13,0.00026473178125293326,6
30,823,0,11,10,0.0003997624995260953,4
31,710,0,9,1,0.0016163639998043869,3
32,614,0,28,30,0.00036819200244288296,12
33,790,0,5,1,0.0016676334306558694,3
34,408,0,6,1,0.00099521209307135,6
35,736,0,12,1,0.0014878783093117511,19
36,957,0,3,1,0.0014924702584522913,1
37,366,0,11,1,0.002927374742458459,8
38,918,0,24,1,0.0028193312502738346,13
39,267,0,5,1,0.001379669263145833,0
40,230,0,1,1,0.00015270938646163803,0
41,996,0,4,1,0.00017394009862976397,0
42,635,0,2,6,0.0003800520450191354,0
43,698,0,4,1,0.0012633057488070781,2
44,251,0,10,1,0.0012445244680813039,1
45,783,0,2,1,0.001452145864412132,3
46,819,0,15,15,0.00044798057157304953,3
