,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,15,152,0.0002101079539879456,2
1,859,0,6,1,0.0014628961289956217,1
2,298,0,6,19,0.0003877751880132175,2
3,553,0,1,2,0.00015236271279908345,0
4,672,0,34,22,0.000867368629085751,14
5,971,0,2,2,0.0001663581613929793,0
6,27,0,9,1,0.001419198845537177,4
7,231,0,7,1,0.004636592651179225,19
8,306,0,11,1,0.0016094025596807189,5
9,706,0,6,1,0.0002366439093055315,0
10,496,0,32,2,0.001431376189812479,108
11,558,0,8,1,0.0018737262593356322,1
12,784,0,13,1,0.0017592235274644524,13
13,239,0,11,1,0.0002249771637838777,0
14,578,0,32,1,0.0005067596175712445,39
15,55,0,13,1,0.0015572011353328532,2
16,906,0,19,18,0.0006017632254551058,2
17,175,0,4,22,0.000848618139141528,0
18,14,0,8,25,0.0003770298986438782,11
19,77,0,7,1,0.00242109924192442,6
20,31,0,5,8,0.00017578015828747438,0
21,481,0,1,1,0.001653918551029226,3
22,310,0,14,1,0.0022048869601401125,2
23,311,0,5,1,0.0013359904259094004,1
24,883,0,37,1,0.000932330276543088,87
25,788,0,1,1,0.00020272023288027687,2
26,45,0,2,1,0.0012693616763518277,3
27,103,0,7,2,0.0005470905883136318,1
28,760,0,4,1,0.003597703315030227,14
29,1,0,9,7,0.00024566636821917376,3
30,823,0,7,9,0.0002072631952260244,0
31,710,0,4,1,0.0016180196553569782,3
32,614,0,9,31,0.0004127486706448532,4
33,790,0,40,1,0.0028333439786098814,6
34,408,0,15,1,0.0015460663037543058,4
35,736,0,5,1,0.00020335342067986204,0
36,957,0,2,1,0.0015905591729251458,1
37,366,0,5,1,0.0015474674412859705,2
38,918,0,33,1,0.0004681022904173064,8
39,267,0,11,1,0.00035174493306706965,4
40,230,0,3,1,0.0021371169484644113,14
41,996,0,5,1,0.0012618156743425325,9
42,635,0,5,9,0.0006154129092219104,0
43,698,0,3,1,0.0012910818964469329,3
44,251,0,12,1,0.00024383340622999384,6
45,783,0,7,1,0.0019547981671559,13
46,819,0,4,8,0.00021342461318414957,1
47,141,0,8,1,0.0018612295170259846,6
48,316,0,2,2,0.00020776121511285184,2
49,587,0,10,1,0.0024467306300084905,5
50,331,0,1,3,0.00021617164994885277,5
51,295,0,20,87,0.0002954701280435401,12
52,262,0,36,1,0.002772245970649233,24
53,432,0,4,1,0.0019166394201345085,8
54,862,0,25,10,0.0007535875456791734,5
55,582,0,3,13,0.0001587702468188371,0
56,272,0,6,1,0.001970138250636821,2
57,270,0,7,1,0.00018996965461987722,2
58,987,0,8,52,0.00020348269179791835,13
59,319,0,2,16,0.0004688204022567263,0
60,569,0,6,4,0.00024402138271749455,0
61,643,0,5,1,0.0019195238740964448,13
62,142,0,6,1,0.0015230844998785217,0
63,202,0,18,84,0.0007776996160276749,3
64,413,0,4,1,0.0019080821965481013,8
65,196,0,5,1,0.001124179971695181,0
66,264,0,2,1,0.0022682050324599923,4
67,531,0,12,3,0.000832326627711048,7
68,252,0,9,1,0.0015665420786380724,6
69,576,0,8,12,0.0002016509449510205,3
70,738,0,9,21,0.0002502888143844855,3
71,299,0,14,1,0.0012207185583019533,0
72,740,0,29,30,0.0007234754002222397,22
73,247,0,5,1,0.0012875710702986462,2
74,926,0,5,23,0.00017561685318670024,0
75,412,0,11,1,0.002389137408495506,3
76,389,0,20,1,0.00218709866859326,3
77,796,0,7,13,0.00024877480935934875,3
78,601,0,15,20,0.00029802708582671436,2
79,654,0,22,12,0.00037866253898473015,11
80,261,0,13,1,0.0003133502271590474,5
81,456,0,25,1,0.0004216299359665984,11
82,386,0,7,1,0.00045338676326562205,7
83,982,0,2,1,0.002013776807179874,2
84,909,0,11,1,0.001339150321237835,0
85,693,0,28,73,0.00040931525188632413,11
86,236,0,3,1,0.0010261545800512018,0
87,501,0,7,1,0.00030495062634682533,2
88,497,0,3,11,0.00037100665408372187,0
89,874,0,4,68,0.00017303695457595645,1
90,452,0,0,5,0.00014999999999999985,0
91,494,0,12,1,0.004645053613785989,0
92,923,0,5,1,0.00021011906423902104,0
93,279,0,4,1,0.0022158192739463035,2
94,638,0,4,24,0.0003198064294124239,1
95,485,0,11,1,0.0002745760037829319,2
96,568,0,5,1,0.0007477916550254986,9
97,108,0,15,50,0.0004025671123214666,30
98,367,0,5,8,0.00041138480254821993,0
99,644,0,6,1,0.00029362558889114,7
100,785,0,11,1,0.0019123098999929403,1
101,873,0,6,35,0.00018372300881654832,0
102,65,0,0,7,0.00014999999999999985,0
103,902,0,2,1,0.001495633160541253,0
104,317,0,65,1,0.004268387402899116,20
105,636,0,1,1,0.0015767262668636222,6
106,666,0,23,27,0.0003367291362398657,7
107,789,0,15,11,0.0009978180209140434,11
108,958,0,26,9,0.0007006409988642789,7
109,214,0,2,1,0.00015593374151739352,0
110,97,0,34,1,0.003584116694136226,2
111,583,0,16,1,0.0015117692235529104,3
112,466,0,28,1,0.00280164853186562,2
113,523,0,13,2,0.0008493640487860404,7
114,255,0,8,1,0.0013008604251547422,3
115,385,0,5,6,0.0006131792659757014,2
116,545,0,5,1,0.00018555613232453113,0
117,382,0,16,1,0.0003708756710590408,8
118,489,0,5,3,0.0004574167362619333,2
119,513,0,4,1,0.0025832600267028808,14
120,780,0,8,1,0.0006373518150641365,4
121,904,0,3,1,0.0011170204872944017,0
122,122,0,2,1,0.00018844682026424928,0
123,946,0,3,9,0.0002136527864438573,0
124,60,0,6,14,0.00023314149187124333,2
125,844,0,43,1,0.004181320538254189,11
126,372,0,6,1,0.0016809583937305392,4
127,283,0,14,4,0.00038927387560498385,6
128,939,0,8,1,0.0003251527960788822,6
129,608,0,10,1,0.001329632135259723,3
