,node,minority,indegree,outdegree,pagerank,wtf
0,993,0,29,153,0.0005295412902520858,27
1,859,0,3,1,0.0012629575233408764,0
2,298,0,6,23,0.00018190697430735598,2
3,553,0,6,3,0.0002116213918916879,2
4,672,0,43,19,0.000873509476789613,14
5,971,0,3,1,0.0002531887147105332,3
6,27,0,3,1,0.0010908068623556972,0
7,231,0,10,1,0.0011654997110267604,3
8,306,0,13,1,0.0003254819533286615,202
9,706,0,2,1,0.0015798110884460293,1
10,496,0,51,1,0.003300853479280229,37
11,558,0,18,1,0.0003004260691576598,4
12,784,0,3,1,0.0029251630885175294,9
13,239,0,25,1,0.0004776857012541806,16
14,578,0,37,1,0.0026621688680260793,8
15,55,0,15,1,0.0002819133384395558,15
16,906,0,17,18,0.0004152470935357475,4
17,175,0,9,26,0.0002847989092342655,1
18,14,0,8,19,0.0003997728196091801,1
19,77,0,8,1,0.0013227030040466842,0
20,31,0,30,2,0.0011161130431646008,118
21,481,0,4,1,0.0018358931029240318,4
22,310,0,13,1,0.00022793401295476338,2
23,311,0,5,1,0.00043466923054971294,1
24,883,0,30,1,0.0025597649005434315,6
25,788,0,7,1,0.0012639613227911543,1
26,45,0,2,2,0.0001545618632066217,0
27,103,0,9,1,0.0002477902101092827,0
28,760,0,17,1,0.0015156297809205057,4
29,1,0,20,10,0.000537907481493692,6
30,823,0,4,13,0.0002172734677141983,2
31,710,0,12,1,0.0017093740692194924,3
32,614,0,30,27,0.0004094957025373487,8
33,790,0,16,1,0.00029020790181484373,6
34,408,0,7,1,0.00022797988912563093,3
35,736,0,4,1,0.001605819224985886,5
36,957,0,2,1,0.0012833333333333338,0
37,366,0,6,1,0.0013598083727350261,0
38,918,0,15,1,0.001372274373683221,2
39,267,0,3,1,0.0002465598861917968,3
40,230,0,1,1,0.00015420265722377666,0
41,996,0,4,1,0.0013097034257649875,1
42,635,0,7,7,0.0007597013949890132,5
43,698,0,3,1,0.001167650311281784,0
44,251,0,5,1,0.0001987661252113953,3
45,783,0,7,1,0.0013366387879657417,1
46,819,0,19,14,0.0005344547076597247,5
47,141,0,19,1,0.0003114070144833823,6
48,316,0,4,2,0.0007656654197438406,0
49,587,0,28,1,0.0026416418733817867,9
50,331,0,4,2,0.0008854305477415051,0
51,295,0,32,83,0.000654751220009328,23
52,262,0,3,1,0.00191874769568797,0
53,432,0,5,1,0.0014319240513584182,0
54,862,0,73,16,0.0018133827501532356,147
55,582,0,3,5,0.001471755697425595,5
56,272,0,8,1,0.002584690446430268,11
57,270,0,8,1,0.0002181232332282031,2
58,987,0,17,60,0.00024182719559894095,13
59,319,0,12,17,0.0003904215681568123,108
60,569,0,15,1,0.0015025246871651263,2
61,643,0,6,1,0.004397777561338086,32
62,142,0,3,1,0.0013283656764783937,1
63,202,0,33,82,0.000531807077429595,18
64,413,0,3,1,0.001989558504416415,2
65,196,0,24,1,0.0007200625876580413,5
66,264,0,9,1,0.0011990902349558932,1
67,531,0,5,5,0.0002473147646762969,2
68,252,0,20,1,0.00260801836539387,11
69,576,0,1,13,0.00015088280892896992,0
70,738,0,4,27,0.00020864737845837218,4
71,299,0,11,1,0.0001860897485629171,0
72,740,0,21,30,0.000566445348803551,13
73,247,0,12,1,0.00033704352842599906,4
74,926,0,12,21,0.00041152813003977754,17
75,412,0,4,1,0.003950760133569675,10
76,389,0,6,1,0.00025309588341082637,0
77,796,0,5,7,0.000386154166831055,0
78,601,0,12,15,0.0006576949504648565,10
79,654,0,33,11,0.0004866757545296972,8
80,261,0,4,1,0.00038136091277135727,0
81,456,0,23,1,0.002253105286790651,5
82,386,0,4,1,0.0034604685085062765,8
83,982,0,15,1,0.001533408094521839,10
84,909,0,10,1,0.0013378719331953632,0
85,693,0,4,67,0.0005897668534446836,0
86,236,0,5,1,0.0001988443051799295,14
87,501,0,15,1,0.0004794446009840347,2
88,497,0,4,15,0.0003044692024809068,2
89,874,0,5,65,0.0001758180022192238,0
90,452,0,1,7,0.00016026797697526066,0
91,494,0,4,1,0.00041474039607339644,1
92,923,0,14,1,0.001741755112460862,5
93,279,0,6,1,0.00041872101533879815,1
94,638,0,5,30,0.00018344033637006534,0
95,485,0,20,1,0.00039893267007581196,4
96,568,0,7,1,0.001563800044222719,3
97,108,0,18,40,0.0003594334642418124,12
98,367,0,10,10,0.0005191746659755117,4
99,644,0,8,1,0.00018359002796242396,10
100,785,0,7,1,0.0011040993480172258,7
101,873,0,18,22,0.0005146456745950568,9
102,65,0,10,3,0.0004712734934330238,3
103,902,0,6,1,0.001139272412930637,1
104,317,0,26,1,0.001795276592054669,13
105,636,0,2,1,0.004955419713771881,18
106,666,0,47,21,0.0014916743091611937,36
107,789,0,5,7,0.0005461526222646678,1
108,958,0,1,12,0.00015023172076146198,0
109,214,0,6,1,0.001115561965390563,0
110,97,0,1,1,0.0010906886059763037,0
111,583,0,37,1,0.001358047007562435,9
112,466,0,11,1,0.00025414508453878244,2
113,523,0,27,3,0.0006453960521141148,17
114,255,0,21,1,0.002312380400402557,9
115,385,0,3,4,0.00034582086744865045,4
116,545,0,5,1,0.001218666403135409,45
117,382,0,18,1,0.0017060910015437314,7
118,489,0,4,1,0.0010851915968546004,0
119,513,0,8,1,0.000618895293854113,0
120,780,0,24,1,0.0019752305945990195,1
121,904,0,35,1,0.003415958957186438,14
122,122,0,5,1,0.0013636885213162756,5
123,946,0,21,11,0.00030683426292901084,4
124,60,0,3,10,0.00028192712358127684,0
125,844,0,38,1,0.0006701777115905087,25
126,372,0,9,1,0.00019993836600460096,0
